dt,AverageTemperature,City,Latitude,Longitude
1934-07-01,24.57,Bangalore,12.05N,77.26E
1934-08-01,24.48,Bangalore,12.05N,77.26E
1934-09-01,25.052,Bangalore,12.05N,77.26E
1934-10-01,24.504,Bangalore,12.05N,77.26E
1934-11-01,22.752,Bangalore,12.05N,77.26E
1934-12-01,21.732,Bangalore,12.05N,77.26E
1935-01-01,22.727,Bangalore,12.05N,77.26E
1935-02-01,24.77,Bangalore,12.05N,77.26E
1935-03-01,27.013,Bangalore,12.05N,77.26E
1935-04-01,27.83,Bangalore,12.05N,77.26E
1935-05-01,28.451,Bangalore,12.05N,77.26E
1935-06-01,25.847,Bangalore,12.05N,77.26E
1935-07-01,24.369,Bangalore,12.05N,77.26E
1935-08-01,24.142,Bangalore,12.05N,77.26E
1935-09-01,24.289,Bangalore,12.05N,77.26E
1935-10-01,24.327,Bangalore,12.05N,77.26E
1935-11-01,23.03,Bangalore,12.05N,77.26E
1935-12-01,22.393,Bangalore,12.05N,77.26E
1936-01-01,23.068,Bangalore,12.05N,77.26E
1936-02-01,25.066,Bangalore,12.05N,77.26E
1936-03-01,26.807,Bangalore,12.05N,77.26E
1936-04-01,28.323,Bangalore,12.05N,77.26E
1936-05-01,27.565,Bangalore,12.05N,77.26E
1936-06-01,24.654,Bangalore,12.05N,77.26E
1936-07-01,24.357,Bangalore,12.05N,77.26E
1936-08-01,24.324,Bangalore,12.05N,77.26E
1936-09-01,25.025,Bangalore,12.05N,77.26E
1936-10-01,24.517,Bangalore,12.05N,77.26E
1936-11-01,23.474,Bangalore,12.05N,77.26E
1936-12-01,22.743,Bangalore,12.05N,77.26E
1937-01-01,22.918,Bangalore,12.05N,77.26E
1937-02-01,25.291,Bangalore,12.05N,77.26E
1937-03-01,27.127,Bangalore,12.05N,77.26E
1937-04-01,27.291,Bangalore,12.05N,77.26E
1937-05-01,27.95,Bangalore,12.05N,77.26E
1937-06-01,25.742,Bangalore,12.05N,77.26E
1937-07-01,23.993,Bangalore,12.05N,77.26E
1937-08-01,24.844,Bangalore,12.05N,77.26E
1937-09-01,25.014,Bangalore,12.05N,77.26E
1937-10-01,24.135,Bangalore,12.05N,77.26E
1937-11-01,23.293,Bangalore,12.05N,77.26E
1937-12-01,21.891,Bangalore,12.05N,77.26E
1938-01-01,23.056,Bangalore,12.05N,77.26E
1938-02-01,25.238,Bangalore,12.05N,77.26E
1938-03-01,27.547,Bangalore,12.05N,77.26E
1938-04-01,27.931,Bangalore,12.05N,77.26E
1938-05-01,27.947,Bangalore,12.05N,77.26E
1938-06-01,24.768,Bangalore,12.05N,77.26E
1938-07-01,24.088,Bangalore,12.05N,77.26E
1938-08-01,24.331,Bangalore,12.05N,77.26E
1938-09-01,24.382,Bangalore,12.05N,77.26E
1938-10-01,24.121,Bangalore,12.05N,77.26E
1938-11-01,23.045,Bangalore,12.05N,77.26E
1938-12-01,22.414,Bangalore,12.05N,77.26E
1939-01-01,22.492,Bangalore,12.05N,77.26E
1939-02-01,24.356,Bangalore,12.05N,77.26E
1939-03-01,26.761,Bangalore,12.05N,77.26E
1939-04-01,27.401,Bangalore,12.05N,77.26E
1939-05-01,28.048,Bangalore,12.05N,77.26E
1939-06-01,25.513,Bangalore,12.05N,77.26E
1939-07-01,24.345,Bangalore,12.05N,77.26E
1939-08-01,24.536,Bangalore,12.05N,77.26E
1939-09-01,24.789,Bangalore,12.05N,77.26E
1939-10-01,24.524,Bangalore,12.05N,77.26E
1939-11-01,23.121,Bangalore,12.05N,77.26E
1939-12-01,22.17,Bangalore,12.05N,77.26E
1940-01-01,21.728,Bangalore,12.05N,77.26E
1940-02-01,24.561,Bangalore,12.05N,77.26E
1940-03-01,27.12,Bangalore,12.05N,77.26E
1940-04-01,27.819,Bangalore,12.05N,77.26E
1940-05-01,27.395,Bangalore,12.05N,77.26E
1940-06-01,25.704,Bangalore,12.05N,77.26E
1940-07-01,24.533,Bangalore,12.05N,77.26E
1940-08-01,24.293,Bangalore,12.05N,77.26E
1940-09-01,25.239,Bangalore,12.05N,77.26E
1940-10-01,24.649,Bangalore,12.05N,77.26E
1940-11-01,23.521,Bangalore,12.05N,77.26E
1940-12-01,22.513,Bangalore,12.05N,77.26E
1941-01-01,23.21,Bangalore,12.05N,77.26E
1941-02-01,25.169,Bangalore,12.05N,77.26E
1941-03-01,27.921,Bangalore,12.05N,77.26E
1941-04-01,28.95,Bangalore,12.05N,77.26E
1941-05-01,28.487,Bangalore,12.05N,77.26E
1941-06-01,25.75,Bangalore,12.05N,77.26E
1941-07-01,25.356,Bangalore,12.05N,77.26E
1941-08-01,25.259,Bangalore,12.05N,77.26E
1941-09-01,24.833,Bangalore,12.05N,77.26E
1941-10-01,24.912,Bangalore,12.05N,77.26E
1941-11-01,24.006,Bangalore,12.05N,77.26E
1941-12-01,22.755,Bangalore,12.05N,77.26E
1942-01-01,22.844,Bangalore,12.05N,77.26E
1942-02-01,25.222,Bangalore,12.05N,77.26E
1942-03-01,27.544,Bangalore,12.05N,77.26E
1942-04-01,28.299,Bangalore,12.05N,77.26E
1942-05-01,28.366,Bangalore,12.05N,77.26E
1942-06-01,25.826,Bangalore,12.05N,77.26E
1942-07-01,24.567,Bangalore,12.05N,77.26E
1942-08-01,24.426,Bangalore,12.05N,77.26E
1942-09-01,25.071,Bangalore,12.05N,77.26E
1942-10-01,24.468,Bangalore,12.05N,77.26E
1942-11-01,23.247,Bangalore,12.05N,77.26E
1942-12-01,22.888,Bangalore,12.05N,77.26E
1943-01-01,22.964,Bangalore,12.05N,77.26E
1943-02-01,24.654,Bangalore,12.05N,77.26E
1943-03-01,27.339,Bangalore,12.05N,77.26E
1943-04-01,27.77,Bangalore,12.05N,77.26E
1943-05-01,26.569,Bangalore,12.05N,77.26E
1943-06-01,24.751,Bangalore,12.05N,77.26E
1943-07-01,24.047,Bangalore,12.05N,77.26E
1943-08-01,24.544,Bangalore,12.05N,77.26E
1943-09-01,24.168,Bangalore,12.05N,77.26E
1943-10-01,23.717,Bangalore,12.05N,77.26E
1943-11-01,23.465,Bangalore,12.05N,77.26E
1943-12-01,22.294,Bangalore,12.05N,77.26E
1944-01-01,23.147,Bangalore,12.05N,77.26E
1944-02-01,24.76,Bangalore,12.05N,77.26E
1944-03-01,25.974,Bangalore,12.05N,77.26E
1944-04-01,27.376,Bangalore,12.05N,77.26E
1944-05-01,27.732,Bangalore,12.05N,77.26E
1944-06-01,25.5,Bangalore,12.05N,77.26E
1944-07-01,24.237,Bangalore,12.05N,77.26E
1944-08-01,24.971,Bangalore,12.05N,77.26E
1944-09-01,24.674,Bangalore,12.05N,77.26E
1944-10-01,24.714,Bangalore,12.05N,77.26E
1944-11-01,23.574,Bangalore,12.05N,77.26E
1944-12-01,22.34,Bangalore,12.05N,77.26E
1945-01-01,22.677,Bangalore,12.05N,77.26E
1945-02-01,25.322,Bangalore,12.05N,77.26E
1945-03-01,27.316,Bangalore,12.05N,77.26E
1945-04-01,27.632,Bangalore,12.05N,77.26E
1945-05-01,28.007,Bangalore,12.05N,77.26E
1945-06-01,25.805,Bangalore,12.05N,77.26E
1945-07-01,24.512,Bangalore,12.05N,77.26E
1945-08-01,24.511,Bangalore,12.05N,77.26E
1945-09-01,24.661,Bangalore,12.05N,77.26E
1945-10-01,24.624,Bangalore,12.05N,77.26E
1945-11-01,23.304,Bangalore,12.05N,77.26E
1945-12-01,22.189,Bangalore,12.05N,77.26E
1946-01-01,22.127,Bangalore,12.05N,77.26E
1946-02-01,24.678,Bangalore,12.05N,77.26E
1946-03-01,27.328,Bangalore,12.05N,77.26E
1946-04-01,27.963,Bangalore,12.05N,77.26E
1946-05-01,27.877,Bangalore,12.05N,77.26E
1946-06-01,25.293,Bangalore,12.05N,77.26E
1946-07-01,24.616,Bangalore,12.05N,77.26E
1946-08-01,24.258,Bangalore,12.05N,77.26E
1946-09-01,24.666,Bangalore,12.05N,77.26E
1946-10-01,24.679,Bangalore,12.05N,77.26E
1946-11-01,23.605,Bangalore,12.05N,77.26E
1946-12-01,22.557,Bangalore,12.05N,77.26E
1947-01-01,23.357,Bangalore,12.05N,77.26E
1947-02-01,24.631,Bangalore,12.05N,77.26E
1947-03-01,27.279,Bangalore,12.05N,77.26E
1947-04-01,27.691,Bangalore,12.05N,77.26E
1947-05-01,28.264,Bangalore,12.05N,77.26E
1947-06-01,25.875,Bangalore,12.05N,77.26E
1947-07-01,24.505,Bangalore,12.05N,77.26E
1947-08-01,24.529,Bangalore,12.05N,77.26E
1947-09-01,24.359,Bangalore,12.05N,77.26E
1947-10-01,24.015,Bangalore,12.05N,77.26E
1947-11-01,23.263,Bangalore,12.05N,77.26E
1947-12-01,22.518,Bangalore,12.05N,77.26E
1948-01-01,23.231,Bangalore,12.05N,77.26E
1948-02-01,25.216,Bangalore,12.05N,77.26E
1948-03-01,27.309,Bangalore,12.05N,77.26E
1948-04-01,28.293,Bangalore,12.05N,77.26E
1948-05-01,28.017,Bangalore,12.05N,77.26E
1948-06-01,25.811,Bangalore,12.05N,77.26E
1948-07-01,24.586,Bangalore,12.05N,77.26E
1948-08-01,24.375,Bangalore,12.05N,77.26E
1948-09-01,24.738,Bangalore,12.05N,77.26E
1948-10-01,24.651,Bangalore,12.05N,77.26E
1948-11-01,24.127,Bangalore,12.05N,77.26E
1948-12-01,22.168,Bangalore,12.05N,77.26E
1949-01-01,22.521,Bangalore,12.05N,77.26E
1949-02-01,24.603,Bangalore,12.05N,77.26E
1949-03-01,27.62,Bangalore,12.05N,77.26E
1949-04-01,28.46,Bangalore,12.05N,77.26E
1949-05-01,27.257,Bangalore,12.05N,77.26E
1949-06-01,25.259,Bangalore,12.05N,77.26E
1949-07-01,24.335,Bangalore,12.05N,77.26E
1949-08-01,24.608,Bangalore,12.05N,77.26E
1949-09-01,24.407,Bangalore,12.05N,77.26E
1949-10-01,24.834,Bangalore,12.05N,77.26E
1949-11-01,23.194,Bangalore,12.05N,77.26E
1949-12-01,21.999,Bangalore,12.05N,77.26E
1950-01-01,22.585,Bangalore,12.05N,77.26E
1950-02-01,24.862,Bangalore,12.05N,77.26E
1950-03-01,27.051,Bangalore,12.05N,77.26E
1950-04-01,28.173,Bangalore,12.05N,77.26E
1950-05-01,28.178,Bangalore,12.05N,77.26E
1950-06-01,25.525,Bangalore,12.05N,77.26E
1950-07-01,23.992,Bangalore,12.05N,77.26E
1950-08-01,24.563,Bangalore,12.05N,77.26E
1950-09-01,24.164,Bangalore,12.05N,77.26E
1950-10-01,23.852,Bangalore,12.05N,77.26E
1950-11-01,23.112,Bangalore,12.05N,77.26E
1950-12-01,22.107,Bangalore,12.05N,77.26E
1951-01-01,22.683,Bangalore,12.05N,77.26E
1951-02-01,24.218,Bangalore,12.05N,77.26E
1951-03-01,27.124,Bangalore,12.05N,77.26E
1951-04-01,27.517,Bangalore,12.05N,77.26E
1951-05-01,27.78,Bangalore,12.05N,77.26E
1951-06-01,24.991,Bangalore,12.05N,77.26E
1951-07-01,24.265,Bangalore,12.05N,77.26E
1951-08-01,25.014,Bangalore,12.05N,77.26E
1951-09-01,25.298,Bangalore,12.05N,77.26E
1951-10-01,25.111,Bangalore,12.05N,77.26E
1951-11-01,24.139,Bangalore,12.05N,77.26E
1951-12-01,22.197,Bangalore,12.05N,77.26E
1952-01-01,23.13,Bangalore,12.05N,77.26E
1952-02-01,25.177,Bangalore,12.05N,77.26E
1952-03-01,27.095,Bangalore,12.05N,77.26E
1952-04-01,28.292,Bangalore,12.05N,77.26E
1952-05-01,27.796,Bangalore,12.05N,77.26E
1952-06-01,25.617,Bangalore,12.05N,77.26E
1952-07-01,24.819,Bangalore,12.05N,77.26E
1952-08-01,24.622,Bangalore,12.05N,77.26E
1952-09-01,24.926,Bangalore,12.05N,77.26E
1952-10-01,24.16,Bangalore,12.05N,77.26E
1952-11-01,23.212,Bangalore,12.05N,77.26E
1952-12-01,22.548,Bangalore,12.05N,77.26E
1953-01-01,22.953,Bangalore,12.05N,77.26E
1953-02-01,24.338,Bangalore,12.05N,77.26E
1953-03-01,27.983,Bangalore,12.05N,77.26E
1953-04-01,27.755,Bangalore,12.05N,77.26E
1953-05-01,28.743,Bangalore,12.05N,77.26E
1953-06-01,26.422,Bangalore,12.05N,77.26E
1953-07-01,24.303,Bangalore,12.05N,77.26E
1953-08-01,24.798,Bangalore,12.05N,77.26E
1953-09-01,24.767,Bangalore,12.05N,77.26E
1953-10-01,24.537,Bangalore,12.05N,77.26E
1953-11-01,23.312,Bangalore,12.05N,77.26E
1953-12-01,22.26,Bangalore,12.05N,77.26E
1954-01-01,23.21,Bangalore,12.05N,77.26E
1954-02-01,25.181,Bangalore,12.05N,77.26E
1954-03-01,26.888,Bangalore,12.05N,77.26E
1954-04-01,28.277,Bangalore,12.05N,77.26E
1954-05-01,27.976,Bangalore,12.05N,77.26E
1954-06-01,25.726,Bangalore,12.05N,77.26E
1954-07-01,23.925,Bangalore,12.05N,77.26E
1954-08-01,24.186,Bangalore,12.05N,77.26E
1954-09-01,24.492,Bangalore,12.05N,77.26E
1954-10-01,23.844,Bangalore,12.05N,77.26E
1954-11-01,22.786,Bangalore,12.05N,77.26E
1954-12-01,22.573,Bangalore,12.05N,77.26E
1955-01-01,22.958,Bangalore,12.05N,77.26E
1955-02-01,25.143,Bangalore,12.05N,77.26E
1955-03-01,26.978,Bangalore,12.05N,77.26E
1955-04-01,27.762,Bangalore,12.05N,77.26E
1955-05-01,26.72,Bangalore,12.05N,77.26E
1955-06-01,24.952,Bangalore,12.05N,77.26E
1955-07-01,24.419,Bangalore,12.05N,77.26E
1955-08-01,24.155,Bangalore,12.05N,77.26E
1955-09-01,25.036,Bangalore,12.05N,77.26E
1955-10-01,24.556,Bangalore,12.05N,77.26E
1955-11-01,22.961,Bangalore,12.05N,77.26E
1955-12-01,21.705,Bangalore,12.05N,77.26E
1956-01-01,22.504,Bangalore,12.05N,77.26E
1956-02-01,24.221,Bangalore,12.05N,77.26E
1956-03-01,27.555,Bangalore,12.05N,77.26E
1956-04-01,28.553,Bangalore,12.05N,77.26E
1956-05-01,27.026,Bangalore,12.05N,77.26E
1956-06-01,24.81,Bangalore,12.05N,77.26E
1956-07-01,23.673,Bangalore,12.05N,77.26E
1956-08-01,24.345,Bangalore,12.05N,77.26E
1956-09-01,24.423,Bangalore,12.05N,77.26E
1956-10-01,23.831,Bangalore,12.05N,77.26E
1956-11-01,23.567,Bangalore,12.05N,77.26E
1956-12-01,22.23,Bangalore,12.05N,77.26E
1957-01-01,22.798,Bangalore,12.05N,77.26E
1957-02-01,24.963,Bangalore,12.05N,77.26E
1957-03-01,26.487,Bangalore,12.05N,77.26E
1957-04-01,27.926,Bangalore,12.05N,77.26E
1957-05-01,27.84,Bangalore,12.05N,77.26E
1957-06-01,25.64,Bangalore,12.05N,77.26E
1957-07-01,24.603,Bangalore,12.05N,77.26E
1957-08-01,24.487,Bangalore,12.05N,77.26E
1957-09-01,25.007,Bangalore,12.05N,77.26E
1957-10-01,24.736,Bangalore,12.05N,77.26E
1957-11-01,23.696,Bangalore,12.05N,77.26E
1957-12-01,23.101,Bangalore,12.05N,77.26E
1958-01-01,23.426,Bangalore,12.05N,77.26E
1958-02-01,25.401,Bangalore,12.05N,77.26E
1958-03-01,27.487,Bangalore,12.05N,77.26E
1958-04-01,28.102,Bangalore,12.05N,77.26E
1958-05-01,27.306,Bangalore,12.05N,77.26E
1958-06-01,26.371,Bangalore,12.05N,77.26E
1958-07-01,24.702,Bangalore,12.05N,77.26E
1958-08-01,24.586,Bangalore,12.05N,77.26E
1958-09-01,24.976,Bangalore,12.05N,77.26E
1958-10-01,24.401,Bangalore,12.05N,77.26E
1958-11-01,24.026,Bangalore,12.05N,77.26E
1958-12-01,22.729,Bangalore,12.05N,77.26E
1959-01-01,23.552,Bangalore,12.05N,77.26E
1959-02-01,25.414,Bangalore,12.05N,77.26E
1959-03-01,27.436,Bangalore,12.05N,77.26E
1959-04-01,28.323,Bangalore,12.05N,77.26E
1959-05-01,27.915,Bangalore,12.05N,77.26E
1959-06-01,25.228,Bangalore,12.05N,77.26E
1959-07-01,24.145,Bangalore,12.05N,77.26E
1959-08-01,24.814,Bangalore,12.05N,77.26E
1959-09-01,24.943,Bangalore,12.05N,77.26E
1959-10-01,24.656,Bangalore,12.05N,77.26E
1959-11-01,23.813,Bangalore,12.05N,77.26E
1959-12-01,22.697,Bangalore,12.05N,77.26E
1960-01-01,23.418,Bangalore,12.05N,77.26E
1960-02-01,24.764,Bangalore,12.05N,77.26E
1960-03-01,27.199,Bangalore,12.05N,77.26E
1960-04-01,27.96,Bangalore,12.05N,77.26E
1960-05-01,27.106,Bangalore,12.05N,77.26E
1960-06-01,25.757,Bangalore,12.05N,77.26E
1960-07-01,24.746,Bangalore,12.05N,77.26E
1960-08-01,25.11,Bangalore,12.05N,77.26E
1960-09-01,24.458,Bangalore,12.05N,77.26E
1960-10-01,24.555,Bangalore,12.05N,77.26E
1960-11-01,23.038,Bangalore,12.05N,77.26E
1960-12-01,22.703,Bangalore,12.05N,77.26E
1961-01-01,23.091,Bangalore,12.05N,77.26E
1961-02-01,24.981,Bangalore,12.05N,77.26E
1961-03-01,27.704,Bangalore,12.05N,77.26E
1961-04-01,28.467,Bangalore,12.05N,77.26E
1961-05-01,27.138,Bangalore,12.05N,77.26E
1961-06-01,24.962,Bangalore,12.05N,77.26E
1961-07-01,23.928,Bangalore,12.05N,77.26E
1961-08-01,24.513,Bangalore,12.05N,77.26E
1961-09-01,24.577,Bangalore,12.05N,77.26E
1961-10-01,24.337,Bangalore,12.05N,77.26E
1961-11-01,23.47,Bangalore,12.05N,77.26E
1961-12-01,22.441,Bangalore,12.05N,77.26E
1962-01-01,22.611,Bangalore,12.05N,77.26E
1962-02-01,24.511,Bangalore,12.05N,77.26E
1962-03-01,26.822,Bangalore,12.05N,77.26E
1962-04-01,27.634,Bangalore,12.05N,77.26E
1962-05-01,26.901,Bangalore,12.05N,77.26E
1962-06-01,26.039,Bangalore,12.05N,77.26E
1962-07-01,24.776,Bangalore,12.05N,77.26E
1962-08-01,24.342,Bangalore,12.05N,77.26E
1962-09-01,24.695,Bangalore,12.05N,77.26E
1962-10-01,24.229,Bangalore,12.05N,77.26E
1962-11-01,23.585,Bangalore,12.05N,77.26E
1962-12-01,22.667,Bangalore,12.05N,77.26E
1963-01-01,22.658,Bangalore,12.05N,77.26E
1963-02-01,24.148,Bangalore,12.05N,77.26E
1963-03-01,26.797,Bangalore,12.05N,77.26E
1963-04-01,27.428,Bangalore,12.05N,77.26E
1963-05-01,27.816,Bangalore,12.05N,77.26E
1963-06-01,25.517,Bangalore,12.05N,77.26E
1963-07-01,24.976,Bangalore,12.05N,77.26E
1963-08-01,24.576,Bangalore,12.05N,77.26E
1963-09-01,25.301,Bangalore,12.05N,77.26E
1963-10-01,24.551,Bangalore,12.05N,77.26E
1963-11-01,23.897,Bangalore,12.05N,77.26E
1963-12-01,22.782,Bangalore,12.05N,77.26E
1964-01-01,22.799,Bangalore,12.05N,77.26E
1964-02-01,25.16,Bangalore,12.05N,77.26E
1964-03-01,27.44,Bangalore,12.05N,77.26E
1964-04-01,28.757,Bangalore,12.05N,77.26E
1964-05-01,28.602,Bangalore,12.05N,77.26E
1964-06-01,25.83,Bangalore,12.05N,77.26E
1964-07-01,24.676,Bangalore,12.05N,77.26E
1964-08-01,24.24,Bangalore,12.05N,77.26E
1964-09-01,24.225,Bangalore,12.05N,77.26E
1964-10-01,24.506,Bangalore,12.05N,77.26E
1964-11-01,22.831,Bangalore,12.05N,77.26E
1964-12-01,21.986,Bangalore,12.05N,77.26E
1965-01-01,22.359,Bangalore,12.05N,77.26E
1965-02-01,24.38,Bangalore,12.05N,77.26E
1965-03-01,26.756,Bangalore,12.05N,77.26E
1965-04-01,27.495,Bangalore,12.05N,77.26E
1965-05-01,27.643,Bangalore,12.05N,77.26E
1965-06-01,25.551,Bangalore,12.05N,77.26E
1965-07-01,24.541,Bangalore,12.05N,77.26E
1965-08-01,24.515,Bangalore,12.05N,77.26E
1965-09-01,25.055,Bangalore,12.05N,77.26E
1965-10-01,25.196,Bangalore,12.05N,77.26E
1965-11-01,24.134,Bangalore,12.05N,77.26E
1965-12-01,22.819,Bangalore,12.05N,77.26E
1966-01-01,23.479,Bangalore,12.05N,77.26E
1966-02-01,25.431,Bangalore,12.05N,77.26E
1966-03-01,27.661,Bangalore,12.05N,77.26E
1966-04-01,28.296,Bangalore,12.05N,77.26E
1966-05-01,28.032,Bangalore,12.05N,77.26E
1966-06-01,25.676,Bangalore,12.05N,77.26E
1966-07-01,24.634,Bangalore,12.05N,77.26E
1966-08-01,25.194,Bangalore,12.05N,77.26E
1966-09-01,24.834,Bangalore,12.05N,77.26E
1966-10-01,24.232,Bangalore,12.05N,77.26E
1966-11-01,23.729,Bangalore,12.05N,77.26E
1966-12-01,22.66,Bangalore,12.05N,77.26E
1967-01-01,22.746,Bangalore,12.05N,77.26E
1967-02-01,24.258,Bangalore,12.05N,77.26E
1967-03-01,26.747,Bangalore,12.05N,77.26E
1967-04-01,28.465,Bangalore,12.05N,77.26E
1967-05-01,27.898,Bangalore,12.05N,77.26E
1967-06-01,25.539,Bangalore,12.05N,77.26E
1967-07-01,24.095,Bangalore,12.05N,77.26E
1967-08-01,24.282,Bangalore,12.05N,77.26E
1967-09-01,24.686,Bangalore,12.05N,77.26E
1967-10-01,24.007,Bangalore,12.05N,77.26E
1967-11-01,22.948,Bangalore,12.05N,77.26E
1967-12-01,22.808,Bangalore,12.05N,77.26E
1968-01-01,22.709,Bangalore,12.05N,77.26E
1968-02-01,24.844,Bangalore,12.05N,77.26E
1968-03-01,26.849,Bangalore,12.05N,77.26E
1968-04-01,27.377,Bangalore,12.05N,77.26E
1968-05-01,27.695,Bangalore,12.05N,77.26E
1968-06-01,25.619,Bangalore,12.05N,77.26E
1968-07-01,24.096,Bangalore,12.05N,77.26E
1968-08-01,24.977,Bangalore,12.05N,77.26E
1968-09-01,24.728,Bangalore,12.05N,77.26E
1968-10-01,24.641,Bangalore,12.05N,77.26E
1968-11-01,23.71,Bangalore,12.05N,77.26E
1968-12-01,22.733,Bangalore,12.05N,77.26E
1969-01-01,22.953,Bangalore,12.05N,77.26E
1969-02-01,25.318,Bangalore,12.05N,77.26E
1969-03-01,28.075,Bangalore,12.05N,77.26E
1969-04-01,28.693,Bangalore,12.05N,77.26E
1969-05-01,27.927,Bangalore,12.05N,77.26E
1969-06-01,26.064,Bangalore,12.05N,77.26E
1969-07-01,24.742,Bangalore,12.05N,77.26E
1969-08-01,24.857,Bangalore,12.05N,77.26E
1969-09-01,24.772,Bangalore,12.05N,77.26E
1969-10-01,24.366,Bangalore,12.05N,77.26E
1969-11-01,23.878,Bangalore,12.05N,77.26E
1969-12-01,22.676,Bangalore,12.05N,77.26E
1970-01-01,23.352,Bangalore,12.05N,77.26E
1970-02-01,25.024,Bangalore,12.05N,77.26E
1970-03-01,27.395,Bangalore,12.05N,77.26E
1970-04-01,28.128,Bangalore,12.05N,77.26E
1970-05-01,27.499,Bangalore,12.05N,77.26E
1970-06-01,25.336,Bangalore,12.05N,77.26E
1970-07-01,24.531,Bangalore,12.05N,77.26E
1970-08-01,24.081,Bangalore,12.05N,77.26E
1970-09-01,24.615,Bangalore,12.05N,77.26E
1970-10-01,24.172,Bangalore,12.05N,77.26E
1970-11-01,23.347,Bangalore,12.05N,77.26E
1970-12-01,21.926,Bangalore,12.05N,77.26E
1971-01-01,23.13,Bangalore,12.05N,77.26E
1971-02-01,24.73,Bangalore,12.05N,77.26E
1971-03-01,26.681,Bangalore,12.05N,77.26E
1971-04-01,27.978,Bangalore,12.05N,77.26E
1971-05-01,27.32,Bangalore,12.05N,77.26E
1971-06-01,24.471,Bangalore,12.05N,77.26E
1971-07-01,24.437,Bangalore,12.05N,77.26E
1971-08-01,24.347,Bangalore,12.05N,77.26E
1971-09-01,24.876,Bangalore,12.05N,77.26E
1971-10-01,24.069,Bangalore,12.05N,77.26E
1971-11-01,23.011,Bangalore,12.05N,77.26E
1971-12-01,21.849,Bangalore,12.05N,77.26E
1972-01-01,22.086,Bangalore,12.05N,77.26E
1972-02-01,24.484,Bangalore,12.05N,77.26E
1972-03-01,26.712,Bangalore,12.05N,77.26E
1972-04-01,28.323,Bangalore,12.05N,77.26E
1972-05-01,26.999,Bangalore,12.05N,77.26E
1972-06-01,26.607,Bangalore,12.05N,77.26E
1972-07-01,24.918,Bangalore,12.05N,77.26E
1972-08-01,24.978,Bangalore,12.05N,77.26E
1972-09-01,25.565,Bangalore,12.05N,77.26E
1972-10-01,24.796,Bangalore,12.05N,77.26E
1972-11-01,24.017,Bangalore,12.05N,77.26E
1972-12-01,23.112,Bangalore,12.05N,77.26E
1973-01-01,23.413,Bangalore,12.05N,77.26E
1973-02-01,25.724,Bangalore,12.05N,77.26E
1973-03-01,27.728,Bangalore,12.05N,77.26E
1973-04-01,29.113,Bangalore,12.05N,77.26E
1973-05-01,28.433,Bangalore,12.05N,77.26E
1973-06-01,25.758,Bangalore,12.05N,77.26E
1973-07-01,24.958,Bangalore,12.05N,77.26E
1973-08-01,24.077,Bangalore,12.05N,77.26E
1973-09-01,25.08,Bangalore,12.05N,77.26E
1973-10-01,24.549,Bangalore,12.05N,77.26E
1973-11-01,23.717,Bangalore,12.05N,77.26E
1973-12-01,22.253,Bangalore,12.05N,77.26E
1974-01-01,22.54,Bangalore,12.05N,77.26E
1974-02-01,24.654,Bangalore,12.05N,77.26E
1974-03-01,27.427,Bangalore,12.05N,77.26E
1974-04-01,28.475,Bangalore,12.05N,77.26E
1974-05-01,27.226,Bangalore,12.05N,77.26E
1974-06-01,25.721,Bangalore,12.05N,77.26E
1974-07-01,24.382,Bangalore,12.05N,77.26E
1974-08-01,24.441,Bangalore,12.05N,77.26E
1974-09-01,24.409,Bangalore,12.05N,77.26E
1974-10-01,24.149,Bangalore,12.05N,77.26E
1974-11-01,23.499,Bangalore,12.05N,77.26E
1974-12-01,22.321,Bangalore,12.05N,77.26E
1975-01-01,22.552,Bangalore,12.05N,77.26E
1975-02-01,25.514,Bangalore,12.05N,77.26E
1975-03-01,27.287,Bangalore,12.05N,77.26E
1975-04-01,28.5,Bangalore,12.05N,77.26E
1975-05-01,27.578,Bangalore,12.05N,77.26E
1975-06-01,25.23,Bangalore,12.05N,77.26E
1975-07-01,24.124,Bangalore,12.05N,77.26E
1975-08-01,24.25,Bangalore,12.05N,77.26E
1975-09-01,24.382,Bangalore,12.05N,77.26E
1975-10-01,23.993,Bangalore,12.05N,77.26E
1975-11-01,23.023,Bangalore,12.05N,77.26E
1975-12-01,21.915,Bangalore,12.05N,77.26E
1976-01-01,21.861,Bangalore,12.05N,77.26E
1976-02-01,24.229,Bangalore,12.05N,77.26E
1976-03-01,27.114,Bangalore,12.05N,77.26E
1976-04-01,27.643,Bangalore,12.05N,77.26E
1976-05-01,27.914,Bangalore,12.05N,77.26E
1976-06-01,26.127,Bangalore,12.05N,77.26E
1976-07-01,24.826,Bangalore,12.05N,77.26E
1976-08-01,24.474,Bangalore,12.05N,77.26E
1976-09-01,25.178,Bangalore,12.05N,77.26E
1976-10-01,25.117,Bangalore,12.05N,77.26E
1976-11-01,24.097,Bangalore,12.05N,77.26E
1976-12-01,23.029,Bangalore,12.05N,77.26E
1977-01-01,23.02,Bangalore,12.05N,77.26E
1977-02-01,25.062,Bangalore,12.05N,77.26E
1977-03-01,27.429,Bangalore,12.05N,77.26E
1977-04-01,28.344,Bangalore,12.05N,77.26E
1977-05-01,27.011,Bangalore,12.05N,77.26E
1977-06-01,25.857,Bangalore,12.05N,77.26E
1977-07-01,24.69,Bangalore,12.05N,77.26E
